-0.131674501472189,0.128020040372295,-0.817814912540471
-0.0917768562811584,0.127894950033887,-0.759984354886971
-0.356540261370565,-0.0661883572494728,-0.702218927403727
-0.306448937357821,0.00844141674119448,-0.62859778639323
-0.413347612132203,-0.0709726790896211,-0.620136507859224
-0.751423603451558,-0.187085194777057,-0.500726305167401
-0.825126110556622,0.0175802516114078,-0.164540663514108
-0.613508604920078,0.131451288421773,-0.115248614200548
-0.682259442081164,0.213734305197723,-0.0702139173686493
-0.679258088824334,0.0632258079634789,0.324551826380803
-0.709866257403569,-0.099676498130203,0.527523937949937
-0.595999802357643,-0.046874110843317,0.45268068933344
-0.408191438552494,-0.182755927605953,0.572973295178586
-0.198304684801662,-0.169838227849555,0.734434020091275
-0.194293786506438,0.02746260735777,0.782564285699487
0.0104955602362098,-0.0631344712462503,0.758042571703277
0.00123534960167407,0.00551529279670881,-0.945809063692492
-0.035831913017821,-0.0589087637144073,-0.821582143471856
-0.373608985111737,0.0145465982123555,-0.967960105856764
-0.352053879207943,0.0172367651015369,-0.550195528802282
-0.936812336411392,-0.0361012321567633,-0.460941594724598
-0.664645788274252,-0.318339886330729,-0.484516111308706
-0.5342140441903,-0.330538275892671,-0.337685563422974
-0.66794270856016,-0.237004198126558,-0.09596640268221
-0.774994369277346,-0.0444342518297815,0.153159509076578
-0.525953423899978,0.0414672244763117,0.318792512564115
-0.710384964267546,-0.195517640346755,0.305205151508609
-0.517823524314358,-0.322892690274471,0.697984866660316
-0.260622295340446,-0.146500144141651,0.721610785063309
-0.351937739924372,0.073779536722538,0.716035079497595
-0.106306178314196,-0.0198093849523211,0.689313769059533
-0.160899582992376,-0.220303160302214,0.556970004877828
0.0837438315280741,-0.114415765629478,-0.862333904936982
-0.0361559566318925,0.0444698152917375,-0.631031373215414
-0.315282050371281,-0.253195342315756,-0.871986453463048
-0.0557589972487873,-0.287294070676622,-0.70769366959238
-0.428148721605242,-0.381134857692378,-0.529661947707393
-0.398544171118051,-0.535942719833551,-0.38955237373447
-0.957928807337891,-0.598947836293402,-0.298621497858981
-0.700367289964497,-0.526074981496869,-0.126758834532479
-0.868348516144312,-0.404879384627594,0.0261644735567074
-0.383793171264034,-0.557124934490658,0.24627949890557
-0.383952541484093,-0.40232707487287,0.469359122842232
-0.38647878787946,-0.500877792300013,0.587271599063527
-0.458563288453237,-0.472096479491149,0.540828414441695
-0.194152716942338,-0.348861752802705,0.814708828297413
-0.209381563493928,-0.240419249243315,0.714820130149626
0.0014163552808394,-0.109095347739658,0.884858347485923
-0.0756009181223577,0.0116486104142805,-0.900695769274828
0.00589449826887658,-0.0354794006581048,-0.886505856745343
-0.0840259733167617,-0.157251890932924,-0.774999850575034
0.0254990563937867,-0.318760262252245,-0.559471663241074
-0.130928863602987,-0.357607297778178,-0.461125989529567
-0.0322657549786314,-0.552846814398449,-0.440040524378457
-0.131998743439586,-0.584717013420459,-0.337084159135524
-0.0442410201592101,-0.657563040345908,-0.0817214034563382
-0.369860509535796,-0.530527836941763,0.0378495376063695
-0.189768872142351,-1,0.101108547963541
-0.217602236733784,-0.400860348678014,0.434235088555609
-0.399985425438092,-0.614583128822964,0.564339658431923
-0.215266474089759,-0.541707859342167,0.626815069448821
-0.318418107632782,-0.463744491011876,0.785153081638346
-0.0653709990642075,-0.29040711344507,0.957264784880347
0.157587824417969,0.00586682950859596,0.940145189485479
-0.19217801879184,-0.0364504032109747,-0.890672816957702
-0.241042284895755,-0.00671260563738101,-0.854741328607426
0.157066570790336,-0.335898495394467,-0.823561843713797
0.0795470021286145,-0.245791156129928,-0.688143923301398
0.0543042217032841,-0.35678883362547,-0.53911160790029
